customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
10001088,3,0,1,10:19,CT,10975,1,0,11,e,NA,36,36,0,4,8,0,0,3,3,0,0,1,624
10001088,4,0,1,10:20,CT,10975,1,0,11,e,NA,36,36,0,4,8,0,0,1,3,0,0,1,591
10001088,5,0,1,10:22,CT,10975,1,0,11,e,NA,36,36,0,4,8,1,0,1,3,1,0,1,631
10001093,1,0,1,12:15,TN,10620,1,1,7,d,NA,61,61,0,1,2,2,1,1,1,0,3,2,684
10001093,2,0,1,12:15,TN,10620,1,1,7,d,NA,61,61,0,1,7,2,1,1,1,0,3,2,679
10001093,3,0,1,12:16,TN,10620,1,1,7,d,NA,61,61,0,1,7,2,1,1,1,0,3,2,679
10001093,4,0,1,12:17,TN,10620,1,1,7,d,NA,61,61,0,1,7,2,1,1,2,0,3,1,671
10001095,1,0,1,15:54,IN,10324,2,0,15,c,4,47,44,1,1,3,1,1,2,2,1,2,1,663
10001095,2,0,1,15:55,IN,10324,2,0,15,c,4,47,44,1,1,3,0,0,1,2,0,0,1,611
10001096,1,0,0,10:26,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,3,3,0,1,4,635
10001096,2,0,0,10:29,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,1,1,0,1,2,602
10001096,3,0,0,10:30,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,1,1,0,2,2,600
10001096,4,0,0,10:31,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,1,1,0,2,2,600
10001096,5,0,0,10:32,PA,10979,1,0,5,d,4,25,25,0,3,10,0,0,1,1,0,0,2,532
10001096,6,0,0,10:34,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,1,1,0,2,2,606
10001096,7,0,0,10:41,PA,10979,1,0,5,d,4,25,25,0,3,10,1,0,1,1,0,2,2,606
10001097,1,0,1,9:33,MD,10980,1,0,11,f,3,31,31,0,NA,NA,0,0,1,1,0,0,4,665
10001097,2,0,1,9:33,MD,10980,1,0,11,f,3,31,31,0,1,1,0,0,1,1,0,0,1,675
10001101,1,0,0,10:29,WV,10984,1,1,5,d,NA,45,45,0,3,15,1,0,3,3,0,0,2,667
10001101,2,0,0,10:30,WV,10984,1,1,5,d,NA,45,45,0,3,15,1,1,3,3,1,1,2,669
10001101,3,0,0,10:31,WV,10984,1,1,5,d,NA,45,45,0,3,15,1,1,3,3,1,1,2,668
10001101,4,0,0,10:33,WV,10984,1,1,5,d,NA,45,45,0,3,15,1,1,1,1,0,2,2,660
10001101,5,0,0,10:34,WV,10984,1,1,4,d,NA,45,45,0,3,15,1,1,1,1,0,2,2,651
10001102,1,0,2,10:36,NY,10985,1,1,11,e,1,59,55,1,3,11,1,1,2,3,1,0,2,663
10001102,2,0,2,10:37,NY,10985,1,1,11,e,1,59,55,1,3,11,1,1,3,3,1,0,2,669
10001105,1,0,3,10:25,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,0,1,1,1,2,3,716
10001105,2,0,3,10:25,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,0,1,1,1,2,2,701
10001105,3,0,3,10:26,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,1,1,1,1,2,2,710
10001105,4,0,3,10:28,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,1,1,1,1,2,2,704
10001105,5,0,3,10:29,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,1,1,1,1,2,2,710
10001105,6,0,3,10:32,PA,10988,1,0,10,g,NA,35,35,0,3,3,1,1,1,1,1,2,2,710
10001108,1,0,1,13:59,OH,10991,1,1,2,f,3,43,43,0,3,15,1,0,3,3,0,1,3,583
10001108,2,0,1,14:00,OH,10991,1,1,2,f,3,43,43,0,3,15,1,0,3,3,0,1,3,589
10001108,3,0,1,14:01,OH,10991,1,1,2,f,3,43,43,0,3,15,1,0,3,3,0,1,3,589
10001109,1,0,1,13:43,CT,10992,1,1,6,f,2,54,21,0,3,15,1,0,3,3,1,0,1,607
10001109,2,0,1,13:43,CT,10992,1,1,6,f,2,54,21,0,3,15,1,0,3,3,1,0,1,604
10001109,3,0,1,13:46,CT,10992,1,1,6,f,2,54,21,0,3,15,1,0,3,3,1,0,1,604
10001111,1,0,3,14:18,OH,10994,1,0,3,f,NA,25,25,0,4,5,0,0,1,3,0,0,2,537
10001111,2,0,3,14:19,OH,10994,1,0,3,f,NA,25,25,0,4,5,1,1,1,3,1,1,2,613
10001115,1,0,2,11:34,AL,10315,1,1,6,d,4,29,29,0,3,12,1,1,3,2,1,1,2,603
10001115,2,0,2,11:34,AL,10315,1,1,6,d,4,29,29,0,3,12,2,1,3,2,1,3,2,599
10001115,3,0,2,11:38,AL,10315,2,1,6,d,4,45,29,1,3,12,2,1,3,2,1,3,2,584
10001115,4,0,2,11:38,AL,10315,2,1,6,d,4,45,29,1,3,12,2,1,3,2,1,3,2,584
10001115,5,0,2,11:43,AL,10315,2,1,6,d,4,45,29,1,3,12,2,1,3,2,1,3,2,577
10001115,6,0,2,11:45,AL,10315,2,1,6,d,4,45,29,1,3,12,2,1,3,2,1,3,2,577
10001115,7,0,2,15:00,AL,10315,2,1,6,d,4,45,29,1,3,12,2,1,3,2,1,3,2,577
10001118,1,0,0,15:29,SD,10998,1,1,6,f,1,50,50,0,3,15,1,1,3,3,0,2,2,616
10001118,2,0,0,15:31,SD,10998,1,1,6,f,1,50,50,0,3,15,1,1,3,3,0,2,2,591
10001119,1,0,3,10:36,KY,10999,2,1,2,g,4,71,66,1,3,6,1,1,3,3,1,2,2,662
10001119,2,0,3,10:36,KY,10999,2,1,2,g,4,71,66,1,3,6,2,1,3,3,1,2,2,656
10001120,1,0,0,14:39,NY,11000,1,0,1,g,2,48,48,0,3,10,1,1,3,3,1,0,2,700
10001120,2,0,0,14:40,NY,11000,1,0,1,g,2,48,48,0,3,10,1,1,3,3,1,0,2,704
10001125,1,0,3,12:59,PA,10557,1,0,12,e,NA,20,20,0,3,4,0,0,3,2,1,1,4,666
10001125,2,0,3,13:01,PA,10557,1,0,12,e,NA,20,20,0,3,4,0,1,3,3,1,1,2,662
10001125,3,0,3,13:03,PA,10557,1,0,12,e,NA,20,20,0,3,4,0,1,3,3,1,1,2,662
10001132,1,0,0,12:58,MO,11009,1,0,8,e,3,26,26,0,3,2,1,0,3,3,0,2,2,586
10001132,2,0,0,13:00,MO,11009,1,0,8,e,3,26,26,0,3,2,1,0,3,3,0,2,2,596
10001138,1,0,4,10:51,MS,NA,1,1,7,e,3,57,57,0,1,15,1,0,1,1,0,1,2,617
10001138,2,0,4,10:51,MS,NA,1,1,7,e,3,57,57,0,1,15,1,0,1,3,0,1,2,629
10001142,1,0,1,15:25,AR,10475,1,1,33,g,3,59,59,0,4,10,2,1,1,1,1,2,1,594
10001142,2,0,1,15:26,AR,10475,1,1,33,g,3,59,59,0,4,10,2,1,1,1,1,2,1,600
10001142,3,0,1,15:29,AR,10475,1,1,33,g,3,59,59,0,4,10,0,0,1,1,0,3,2,535
10001144,1,0,1,12:01,NH,10220,2,1,9,f,NA,57,56,1,3,15,1,0,3,3,0,1,1,556
10001144,2,0,1,12:02,NH,10220,2,1,9,f,NA,57,56,1,3,15,1,0,3,3,0,1,4,567
10001148,1,0,2,15:58,FL,10285,1,1,0,h,3,75,75,0,4,4,1,0,3,3,0,2,3,657
10001148,2,0,2,15:59,FL,10285,1,1,0,h,3,75,75,0,4,11,1,0,3,3,0,2,3,643
10001149,1,0,2,12:31,RI,10725,2,0,2,e,3,72,70,1,3,15,1,1,3,3,1,1,1,625
10001149,2,0,2,12:34,RI,10725,2,0,8,e,3,72,70,1,3,15,1,1,3,3,1,1,4,627
10001149,3,0,2,12:34,RI,10725,2,0,8,e,3,72,70,1,3,15,1,1,3,3,1,1,4,619
10001149,4,0,2,12:35,RI,10725,2,0,8,e,3,72,70,1,3,15,2,1,3,3,1,3,4,615
10001149,5,0,2,12:36,RI,10725,2,0,8,e,3,72,70,1,3,15,2,1,3,3,1,3,4,615
10001150,1,0,2,14:18,CO,11019,1,0,10,e,NA,36,36,0,1,2,1,0,3,3,0,2,1,627
10001150,2,0,2,14:18,CO,11019,1,0,10,e,NA,36,36,0,1,2,1,0,1,1,0,2,1,623
10001151,1,0,3,9:46,DE,10694,2,1,13,d,4,49,38,1,3,4,1,1,2,2,1,1,4,659
10001151,2,0,3,9:47,DE,10694,2,1,13,d,4,49,38,1,3,4,1,1,3,2,1,1,2,652
10001151,3,0,3,9:48,DE,10694,2,1,13,d,4,49,38,1,3,4,1,1,3,3,1,1,2,652
10001151,4,0,3,9:50,DE,10694,2,1,13,d,4,49,38,1,3,4,1,1,3,3,1,1,2,656
10001151,5,0,3,9:52,DE,10694,2,1,13,d,4,49,38,1,3,4,1,1,3,3,1,1,2,656
10001158,1,0,2,11:40,NM,11023,1,0,10,f,NA,53,53,0,1,1,1,0,1,1,0,2,1,663
10001158,2,0,2,11:41,NM,11023,1,0,10,f,NA,53,53,0,1,1,0,0,1,1,0,0,2,615
10001158,3,0,2,11:42,NM,11023,1,0,10,f,NA,53,53,0,1,1,0,0,1,1,0,0,2,599
10001164,1,0,1,15:44,AL,11028,1,1,16,e,4,70,70,0,2,9,1,1,2,2,1,1,4,580
10001164,2,0,1,15:45,AL,11028,1,1,16,e,4,70,70,0,2,9,0,0,2,3,0,0,4,531
10001164,3,0,1,15:45,AL,11028,1,1,16,e,4,70,70,0,2,9,0,0,2,3,0,0,4,542
10001164,4,0,1,15:47,AL,11028,1,1,16,e,4,70,70,0,2,9,0,0,2,3,0,0,4,542
10001164,5,0,1,15:48,AL,11028,1,1,16,e,4,70,70,0,2,9,0,0,2,3,0,0,2,534
10001165,1,0,1,15:47,AR,11029,1,0,12,f,NA,25,25,0,1,9,0,0,1,1,0,0,4,560
10001165,2,0,1,15:49,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,647
10001165,3,0,1,15:50,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,647
10001165,4,0,1,15:51,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,648
10001165,5,0,1,15:52,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,648
10001165,6,0,1,15:53,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,648
10001165,7,0,1,15:54,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,648
10001165,8,0,1,15:56,AR,11029,1,0,12,f,NA,25,25,0,1,9,1,0,1,1,0,2,4,648
10001166,1,0,2,18:01,CO,10528,1,1,4,d,NA,46,46,0,1,4,1,0,3,3,0,2,2,645
10001166,2,0,2,18:02,CO,10528,1,1,4,d,NA,46,46,0,1,4,1,0,1,2,1,2,2,632
10001166,3,0,2,18:02,CO,10528,1,1,4,d,NA,46,46,0,1,4,1,0,1,2,1,2,2,632
10001167,1,0,0,15:00,IN,11030,2,0,7,d,4,62,23,0,NA,NA,2,0,2,2,0,3,1,645
10001167,2,0,0,15:04,IN,11030,2,0,7,d,4,62,23,0,NA,NA,1,1,1,2,1,2,1,658
10001167,3,0,0,15:05,IN,11030,2,0,7,d,4,62,23,0,NA,NA,1,1,1,2,1,2,1,658
10001167,4,0,0,16:08,IN,11030,2,0,7,d,4,62,23,0,NA,NA,1,1,1,2,1,2,1,658
10001167,5,0,0,16:09,IN,11030,2,0,7,d,4,62,23,0,NA,NA,1,1,1,2,1,2,1,667
10001167,6,0,0,16:13,IN,11030,2,0,7,d,4,62,23,0,NA,NA,1,1,1,2,1,2,1,667
10001169,1,0,0,10:36,NY,10702,2,0,10,e,2,31,28,1,3,13,1,1,3,3,1,0,2,629
10001169,2,0,0,10:37,NY,10702,2,0,10,e,2,31,28,1,3,13,1,1,3,3,1,0,2,629
10001169,3,0,0,10:43,NY,10702,2,0,10,e,2,31,28,1,3,13,0,1,3,3,0,0,2,591
10001169,4,0,0,10:43,NY,10702,2,0,10,e,2,31,28,1,3,13,1,1,3,3,1,0,2,634
10001169,5,0,0,10:47,NY,10702,2,0,10,e,2,31,28,1,3,13,1,1,3,3,1,0,2,634
10001169,6,0,0,10:50,NY,10702,2,0,10,e,2,31,28,1,3,13,1,1,3,3,1,0,2,634
10001172,1,0,2,14:00,FL,11031,1,1,7,g,2,29,29,0,1,6,1,1,3,3,1,2,3,708
10001172,2,0,2,14:10,FL,11031,1,1,7,g,2,29,29,0,1,6,2,1,1,2,1,2,3,661
10001175,1,0,1,13:51,MO,10143,1,1,5,d,NA,26,26,0,3,9,1,1,2,3,0,1,2,616
10001175,2,0,1,13:51,MO,10143,1,1,5,d,NA,26,26,0,3,9,1,1,2,3,0,2,2,604
10001179,1,0,2,12:11,IN,11037,1,0,13,e,3,52,52,0,NA,NA,1,1,2,2,1,2,2,656
10001179,2,0,2,12:12,IN,11037,1,0,13,e,3,52,52,0,NA,NA,0,1,3,3,0,0,2,625
10001179,3,0,2,12:22,IN,11037,1,0,13,e,3,52,52,0,NA,NA,0,1,3,3,0,0,2,633
10001179,4,0,2,12:24,IN,11037,1,0,13,e,3,52,52,0,NA,NA,0,1,3,3,0,0,2,633
10001179,5,0,2,12:25,IN,11037,1,0,13,e,3,52,52,0,NA,NA,0,1,3,3,0,0,2,633
10001182,1,0,4,16:06,CO,11039,1,0,13,g,NA,44,44,0,NA,NA,1,0,3,3,0,2,1,642
10001182,2,0,4,16:07,CO,11039,1,0,13,g,NA,44,44,0,NA,NA,1,0,1,2,0,2,1,639
10001185,1,0,2,15:21,OH,11041,1,1,2,f,NA,75,75,0,1,4,2,1,3,3,1,1,3,613
10001185,2,0,2,15:22,OH,11041,1,1,2,f,NA,75,75,0,1,4,2,1,3,3,1,1,3,613
10001185,3,0,2,15:23,OH,11041,1,1,2,f,NA,75,75,0,1,4,2,1,3,3,1,1,3,613
10001187,1,0,0,16:09,FL,11042,2,1,7,c,3,31,29,1,1,4,1,1,3,2,1,2,3,659
10001187,2,0,0,16:11,FL,11042,2,1,7,c,3,31,29,1,1,4,1,1,1,1,1,2,3,637
10001188,1,0,4,12:36,PA,11043,1,0,9,e,4,30,30,0,2,13,1,0,3,3,0,2,1,670
10001188,2,0,4,12:36,PA,11043,1,0,9,e,4,30,30,0,2,13,1,0,3,3,0,2,1,670
10001189,1,0,4,12:38,DE,10507,1,0,20,d,2,53,53,0,2,12,0,0,1,1,0,0,4,585
10001189,2,0,4,12:39,DE,10507,1,0,20,d,2,53,53,0,2,12,0,0,2,2,0,0,4,603
10001194,1,0,3,15:44,WA,11046,2,0,15,e,NA,44,18,0,3,15,0,1,3,2,0,0,3,645
10001194,2,0,3,15:45,WA,11046,2,0,15,e,NA,44,18,0,3,15,0,1,3,3,0,0,3,645
10001194,3,0,3,15:47,WA,11046,2,0,15,e,NA,44,18,0,3,15,0,1,3,3,0,0,3,645
10001196,1,0,2,10:09,MD,11048,1,0,6,f,4,48,48,0,1,6,1,1,3,3,1,1,2,674
10001196,2,0,2,10:10,MD,11048,1,0,6,f,4,48,48,0,1,6,1,1,1,1,1,2,2,664
10001210,1,0,1,10:56,WI,10580,1,0,10,g,2,42,42,0,NA,NA,0,0,1,1,0,0,2,589
10001210,2,0,1,10:58,WI,10580,1,0,10,g,2,42,42,0,NA,NA,0,0,1,2,0,0,2,593
10001210,3,0,1,11:25,WI,10580,1,0,10,g,2,42,42,0,3,1,1,0,1,2,0,2,1,594
10001210,4,0,1,11:26,WI,10580,1,0,10,g,2,42,42,0,3,1,1,0,1,2,0,2,1,594
10001210,5,0,1,11:43,WI,10580,1,0,10,g,2,42,42,0,3,1,1,0,2,3,0,2,2,601
10001211,1,0,1,15:23,FL,11058,1,0,10,f,4,48,48,0,NA,NA,0,0,1,1,0,0,2,670
10001211,2,0,1,15:25,FL,11058,1,0,10,f,4,48,48,0,3,8,0,0,1,1,0,0,2,606
10001211,3,0,1,15:25,FL,11058,1,0,10,f,4,48,48,0,3,8,0,0,3,3,0,0,3,602
10001212,1,0,3,10:34,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,586
10001212,2,0,3,10:46,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,586
10001212,3,0,3,10:47,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,586
10001212,4,0,3,10:51,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,586
10001212,5,0,3,10:52,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,589
10001212,6,0,3,10:52,OH,11059,2,1,8,h,3,41,41,1,4,15,2,0,4,3,0,2,2,589
10001214,1,0,4,16:44,MT,11060,1,0,10,g,4,24,24,0,NA,NA,1,0,1,1,0,2,2,719
10001214,2,0,4,16:44,MT,11060,1,0,10,g,4,24,24,0,NA,NA,1,1,1,3,0,2,1,616
10001214,3,0,4,16:45,MT,11060,1,0,10,g,4,24,24,0,NA,NA,1,1,4,3,0,2,3,631
10001216,1,0,4,12:22,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,3,2,1,2,3,679
10001216,2,0,4,12:23,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,3,2,1,2,3,678
10001216,3,0,4,12:23,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,2,2,1,2,3,678
10001216,4,0,4,12:24,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,1,2,1,2,3,669
10001216,5,0,4,12:27,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,1,2,1,1,2,673
10001216,6,0,4,12:28,WV,11062,1,0,13,e,NA,24,24,0,3,5,1,1,1,2,1,1,2,673
10001217,1,0,2,10:11,NY,11063,1,1,16,e,4,38,38,0,3,11,1,1,3,2,1,0,2,675
10001217,2,0,2,10:12,NY,11063,1,1,16,e,4,38,38,0,3,11,0,0,3,2,0,0,2,655
10001218,1,0,4,10:23,PA,11064,2,1,7,f,4,36,33,1,3,2,1,1,3,3,1,2,1,614
10001218,2,0,4,11:50,PA,11064,2,1,7,f,4,36,33,1,3,2,1,1,3,3,1,2,1,596
10001220,1,0,3,10:07,OH,11066,1,1,8,h,4,69,69,0,3,14,2,0,3,3,0,2,3,618
10001220,2,0,3,10:10,OH,11066,1,1,8,h,4,69,69,0,3,14,2,0,3,3,0,2,3,628
10001220,3,0,3,10:11,OH,11066,1,1,8,h,4,69,69,0,3,14,1,0,3,3,0,2,3,635
10001220,4,0,3,10:22,OH,11066,1,1,8,h,4,69,69,0,3,14,1,0,3,3,0,2,3,635
10001223,1,0,1,16:21,CT,11069,1,1,10,f,3,61,61,0,1,2,1,1,3,3,1,0,2,659
10001223,2,0,1,16:22,CT,11069,1,1,10,f,3,61,61,0,1,2,1,0,1,1,0,0,2,638
10001223,3,0,1,16:23,CT,11069,1,1,10,f,3,61,61,0,1,2,1,0,1,1,0,0,3,635
10001224,1,0,3,17:01,NY,10508,1,0,1,g,2,33,33,0,3,2,1,0,3,3,0,0,2,706
10001224,2,0,3,17:02,NY,10508,1,0,1,g,2,33,33,0,3,2,1,0,3,3,0,0,2,707
10001224,3,0,3,17:07,NY,10508,1,0,1,g,2,33,33,0,3,2,1,0,3,3,0,0,2,707
10001227,1,0,3,15:23,KY,11072,1,1,3,g,2,64,64,0,3,15,1,0,3,3,0,2,2,611
10001227,2,0,3,15:24,KY,11072,1,1,3,g,2,64,64,0,3,15,1,0,3,3,0,2,2,632
10001227,3,0,3,15:25,KY,11072,1,1,3,g,2,64,64,0,3,15,1,0,3,3,0,1,3,635
10001227,4,0,3,15:26,KY,11072,1,1,3,g,2,64,64,0,3,15,1,0,3,3,0,1,3,635
10001227,5,0,3,15:28,KY,11072,1,1,3,g,2,64,64,0,3,15,1,0,3,3,0,1,3,628
10001230,1,0,0,12:19,TN,11074,1,1,5,g,4,71,71,0,NA,NA,1,1,2,2,1,1,2,670
10001230,2,0,0,12:20,TN,11074,1,1,5,g,4,71,71,0,NA,NA,1,1,2,2,1,1,2,670
10001230,3,0,0,12:21,TN,11074,1,1,5,g,4,71,71,0,1,9,1,1,1,1,1,2,1,607
10001230,4,0,0,12:23,TN,11074,1,1,5,g,4,71,71,0,1,9,1,1,1,1,1,2,1,599
10001230,5,0,0,12:29,TN,11074,1,1,5,g,4,71,71,0,1,9,1,1,1,1,1,2,1,588
10001230,6,0,0,12:30,TN,11074,1,1,5,g,4,71,71,0,1,9,1,1,1,1,1,2,2,597
10001231,1,0,1,13:56,PA,11075,1,1,17,f,NA,54,54,0,3,6,1,0,1,2,0,1,1,605
10001231,2,0,1,13:57,PA,11075,1,1,17,f,NA,54,54,0,3,6,1,0,1,2,0,1,1,605
10001231,3,0,1,13:58,PA,11075,1,1,17,f,NA,54,54,0,3,6,0,0,3,2,0,0,1,583
10001231,4,0,1,13:59,PA,11075,1,1,17,f,NA,54,54,0,3,6,0,0,3,2,0,0,1,588
10001234,1,0,1,12:41,MD,10464,1,0,4,e,3,24,24,0,3,2,1,1,3,3,1,1,2,626
10001234,2,0,1,12:42,MD,10464,1,0,4,e,3,24,24,0,3,2,1,1,2,2,1,1,2,628
10001234,3,0,1,12:43,MD,10464,1,0,4,e,3,24,24,0,3,2,1,1,2,2,1,1,2,634
10001234,4,0,1,12:48,MD,10464,1,0,4,e,3,24,24,0,3,2,1,0,2,2,1,1,2,632
10001238,1,0,2,10:59,GA,11078,1,0,14,d,NA,31,31,0,NA,NA,0,0,1,1,0,0,2,624
10001238,2,0,2,11:01,GA,11078,1,0,14,d,NA,31,31,0,NA,NA,0,1,1,1,0,1,2,677
10001240,1,0,2,13:30,AL,11080,1,0,4,e,NA,56,56,0,3,0,0,0,3,3,0,0,4,585
10001240,2,0,2,13:30,AL,11080,1,0,4,e,NA,56,56,0,3,0,0,0,3,3,0,0,2,582
10001240,3,0,2,13:32,AL,11080,1,0,4,e,NA,56,56,0,3,0,1,1,3,3,1,2,2,650
10001245,1,0,3,15:56,PA,11084,1,0,10,e,NA,62,62,0,3,1,1,0,1,2,1,2,1,660
10001245,2,0,3,15:57,PA,11084,1,0,10,e,NA,62,62,0,3,1,1,0,3,3,0,2,1,661
10001245,3,0,3,15:58,PA,11084,1,0,10,e,NA,62,62,0,3,1,1,0,3,3,0,2,1,661
10001262,1,0,2,11:45,TN,10916,1,0,8,f,NA,29,29,0,1,2,1,1,1,1,0,1,1,692
10001262,2,0,2,11:46,TN,10916,1,0,8,f,NA,29,29,0,1,2,1,1,1,2,1,1,1,693
10001262,3,0,2,11:47,TN,10916,1,0,8,f,NA,29,29,0,1,2,1,1,1,2,1,2,1,699
10001262,4,0,2,11:48,TN,10916,1,0,8,f,NA,29,29,0,1,2,2,1,1,2,1,2,1,693
10001262,5,0,2,11:49,TN,10916,1,0,8,f,NA,29,29,0,1,2,2,1,1,2,1,2,1,693
10001267,1,0,1,11:11,PA,11102,2,0,1,e,NA,19,19,1,3,3,1,0,3,3,0,1,4,708
10001267,2,0,1,11:12,PA,11102,2,0,1,e,NA,19,19,1,3,3,1,0,3,3,0,1,4,708
10001267,3,0,1,11:13,PA,11102,2,0,1,e,NA,19,19,1,3,3,1,0,3,3,0,1,3,709
10001269,1,0,3,13:54,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,4,647
10001269,2,0,3,13:56,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,1,626
10001269,3,0,3,14:04,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,1,626
10001269,4,0,3,14:10,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,1,649
10001269,5,0,3,14:10,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,1,652
10001269,6,0,3,14:13,CT,11104,2,1,3,e,4,69,42,0,3,4,1,0,3,3,1,0,1,652
10001274,1,0,1,8:11,PA,11109,1,1,9,f,3,45,45,0,3,6,1,0,3,3,0,2,2,597
10001274,2,0,1,8:12,PA,11109,1,1,9,f,3,45,45,0,3,6,1,0,1,2,0,2,3,592
10001274,3,0,1,8:13,PA,11109,1,1,9,f,3,45,45,0,3,6,1,0,1,2,1,2,3,606
10001274,4,0,1,8:15,PA,11109,1,1,9,f,3,45,45,0,3,6,0,0,1,2,0,0,3,541
10001278,1,0,0,10:09,MD,11111,2,1,13,i,2,65,64,1,4,9,0,0,1,1,0,0,4,623
10001278,2,0,0,10:10,MD,11111,2,1,13,i,2,65,64,1,4,9,2,1,4,3,1,2,3,690
10001282,1,0,3,9:03,GA,11114,1,0,13,g,NA,65,65,0,3,15,0,0,3,3,0,0,3,623
10001282,2,0,3,9:05,GA,11114,1,0,13,g,NA,65,65,0,3,15,0,0,3,3,0,0,2,618
10001283,1,0,2,10:46,WY,11115,1,0,5,f,NA,24,24,0,1,4,1,1,3,3,0,2,2,702
10001283,2,0,2,10:47,WY,11115,1,0,5,f,NA,24,24,0,1,4,1,1,1,3,0,2,2,676
10001289,1,0,1,8:53,IN,11121,1,1,12,h,1,43,43,0,1,7,2,0,2,2,0,3,1,565
10001289,2,0,1,8:54,IN,11121,1,1,12,h,1,43,43,0,1,7,2,1,4,3,0,3,1,570
10001289,3,0,1,8:55,IN,11121,1,1,12,h,1,43,43,0,1,7,2,1,4,3,0,3,2,582
10001292,1,0,3,11:40,FL,11124,1,0,1,d,2,20,20,0,2,4,1,0,1,2,0,2,3,666
10001292,2,0,3,11:42,FL,11124,1,0,1,d,2,20,20,0,2,4,2,0,1,3,0,3,3,663
10001294,1,0,0,14:42,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,3,665
10001294,2,0,0,15:22,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,3,670
10001294,3,0,0,15:23,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,2,666
10001294,4,0,0,15:25,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,2,666
10001294,5,0,0,15:30,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,2,661
10001294,6,0,0,15:31,NY,11126,1,1,3,g,1,56,56,0,3,12,1,1,3,3,1,0,3,666
10001295,1,0,2,16:09,WA,11127,1,0,7,e,NA,41,41,0,1,1,1,0,3,3,0,1,3,755
10001295,2,0,2,16:11,WA,11127,1,0,7,e,NA,41,41,0,1,1,1,0,3,3,0,1,3,755
10001295,3,0,2,16:13,WA,11127,1,0,7,e,NA,41,41,0,1,1,2,0,1,1,0,1,3,710
10001295,4,0,2,16:14,WA,11127,1,0,7,e,NA,41,41,0,1,1,2,0,1,1,0,1,1,705
10001298,1,0,0,15:37,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,1,2,1,666
10001298,2,0,0,15:38,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,652
10001298,3,0,0,15:38,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,664
10001298,4,0,0,15:40,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,663
10001298,5,0,0,15:40,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,672
10001298,6,0,0,15:43,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,672
10001298,7,0,0,15:43,KY,11128,1,0,10,g,NA,36,36,0,1,3,1,1,1,2,0,2,1,668
10001299,1,0,3,14:20,FL,11129,1,1,10,g,NA,59,59,0,1,15,1,0,3,2,0,1,3,577
